净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,上证涨跌
2020-07-08,1.1700,1.1700,1.46%,开放申购,开放赎回,1.74%
2020-07-07,1.1532,1.1532,1.99%,开放申购,开放赎回,0.37%
2020-07-06,1.1307,1.1307,1.50%,开放申购,开放赎回,5.71%
2020-07-03,1.1140,1.1140,0.44%,开放申购,开放赎回,2.01%
2020-07-02,1.1091,1.1091,0.24%,开放申购,开放赎回,2.13%
2020-07-01,1.1064,1.1064,-0.46%,开放申购,开放赎回,1.38%
2020-06-30,1.1115,1.1115,1.67%,开放申购,开放赎回,0.78%
2020-06-29,1.0932,1.0932,-0.18%,开放申购,开放赎回,-0.61%
2020-06-24,1.0952,1.0952,0.21%,开放申购,开放赎回,0.30%
2020-06-23,1.0929,1.0929,1.68%,开放申购,开放赎回,0.18%
2020-06-22,1.0748,1.0748,0.35%,开放申购,开放赎回,-0.08%
2020-06-19,1.0710,1.0710,1.46%,开放申购,开放赎回,0.96%
2020-06-18,1.0556,1.0556,0.33%,开放申购,开放赎回,0.12%
2020-06-17,1.0521,1.0521,0.33%,开放申购,开放赎回,0.14%
2020-06-16,1.0486,1.0486,1.65%,开放申购,开放赎回,1.44%
2020-06-15,1.0316,1.0316,-0.96%,开放申购,开放赎回,-1.02%
2020-06-12,1.0416,1.0416,0.38%,开放申购,开放赎回,-0.04%
2020-06-11,1.0377,1.0377,-0.15%,开放申购,开放赎回,-0.78%
2020-06-10,1.0393,1.0393,0.44%,开放申购,开放赎回,-0.42%
2020-06-09,1.0347,1.0347,0.35%,开放申购,开放赎回,0.62%
2020-06-08,1.0311,1.0311,-0.92%,开放申购,开放赎回,0.24%
2020-06-05,1.0407,1.0407,-0.30%,开放申购,开放赎回,0.40%
2020-06-04,1.0438,1.0438,-0.11%,开放申购,开放赎回,-0.14%
2020-06-03,1.0449,1.0449,-0.04%,开放申购,开放赎回,0.07%
2020-06-02,1.0453,1.0453,-0.47%,开放申购,开放赎回,0.20%
2020-06-01,1.0502,1.0502,2.22%,开放申购,开放赎回,2.21%
2020-05-29,1.0274,1.0274,0.40%,开放申购,开放赎回,0.22%
2020-05-28,1.0233,1.0233,-0.87%,开放申购,开放赎回,0.33%
2020-05-27,1.0323,1.0323,-0.93%,开放申购,开放赎回,-0.34%
2020-05-26,1.0420,1.0420,2.14%,开放申购,开放赎回,1.01%
2020-05-25,1.0202,1.0202,-0.15%,开放申购,开放赎回,0.15%
2020-05-22,1.0217,1.0217,-2.52%,开放申购,开放赎回,-1.89%
2020-05-21,1.0481,1.0481,-1.67%,开放申购,开放赎回,-0.55%
2020-05-20,1.0659,1.0659,-1.09%,开放申购,开放赎回,-0.51%
2020-05-19,1.0777,1.0777,2.40%,开放申购,开放赎回,0.81%
2020-05-18,1.0524,1.0524,-1.27%,开放申购,开放赎回,0.24%
2020-05-15,1.0659,1.0659,0.66%,开放申购,开放赎回,-0.07%
2020-05-14,1.0589,1.0589,-1.22%,开放申购,开放赎回,-0.96%
2020-05-13,1.0720,1.0720,0.32%,开放申购,开放赎回,0.22%
2020-05-12,1.0686,1.0686,0.07%,开放申购,开放赎回,-0.11%
2020-05-11,1.0678,1.0678,-0.45%,开放申购,开放赎回,-0.02%
2020-05-08,1.0726,1.0726,1.11%,开放申购,开放赎回,0.83%
2020-05-07,1.0608,1.0608,0.18%,开放申购,开放赎回,-0.23%
2020-05-06,1.0589,1.0589,1.81%,开放申购,开放赎回,0.63%
2020-04-30,1.0401,1.0401,1.88%,开放申购,开放赎回,1.33%
2020-04-29,1.0209,1.0209,-1.00%,开放申购,开放赎回,0.44%
2020-04-28,1.0312,1.0312,0.42%,开放申购,开放赎回,-0.19%
2020-04-27,1.0269,1.0269,0.40%,开放申购,开放赎回,0.25%
2020-04-24,1.0228,1.0228,-0.80%,开放申购,开放赎回,-1.06%
2020-04-23,1.0310,1.0310,-0.94%,开放申购,开放赎回,-0.19%
2020-04-22,1.0408,1.0408,0.67%,开放申购,开放赎回,0.60%
2020-04-21,1.0339,1.0339,-0.55%,开放申购,开放赎回,-0.90%
2020-04-20,1.0396,1.0396,0.93%,开放申购,开放赎回,0.50%
2020-04-17,1.0300,1.0300,0.60%,开放申购,开放赎回,0.66%
2020-04-16,1.0239,1.0239,-0.13%,开放申购,开放赎回,0.31%
2020-04-15,1.0252,1.0252,-0.42%,开放申购,开放赎回,-0.57%
2020-04-14,1.0295,1.0295,1.23%,开放申购,开放赎回,1.59%
2020-04-13,1.0170,1.0170,0.26%,开放申购,开放赎回,-0.49%
2020-04-10,1.0144,1.0144,-0.90%,开放申购,开放赎回,-1.04%
2020-04-09,1.0236,1.0236,0.71%,开放申购,开放赎回,0.37%
2020-04-08,1.0164,1.0164,-0.29%,开放申购,开放赎回,-0.19%
2020-04-07,1.0194,1.0194,1.76%,开放申购,开放赎回,2.05%
2020-04-03,1.0018,1.0018,0.15%,开放申购,开放赎回,-0.60%
2020-04-02,1.0003,1.0003,0.77%,开放申购,开放赎回,1.69%
2020-04-01,0.9927,0.9927,-1.19%,开放申购,开放赎回,-0.57%
2020-03-31,1.0047,1.0047,0.63%,开放申购,开放赎回,0.11%
2020-03-30,0.9984,0.9984,-0.64%,开放申购,开放赎回,-0.90%
2020-03-27,1.0048,1.0048,-0.51%,开放申购,开放赎回,0.26%
2020-03-26,1.0100,1.0100,-0.78%,开放申购,开放赎回,-0.60%
2020-03-25,1.0179,1.0179,0.04%,开放申购,开放赎回,2.17%
2020-03-24,1.0175,1.0175,0.21%,开放申购,开放赎回,2.34%
2020-03-23,1.0154,1.0154,-2.40%,开放申购,开放赎回,-3.11%
2020-03-20,1.0404,1.0404,0.98%,开放申购,开放赎回,1.61%
2020-03-19,1.0303,1.0303,0.96%,开放申购,开放赎回,-0.98%
2020-03-18,1.0205,1.0205,-2.23%,开放申购,开放赎回,-1.83%
2020-03-17,1.0438,1.0438,0.07%,开放申购,开放赎回,-0.34%
2020-03-16,1.0431,1.0431,-2.85%,开放申购,开放赎回,-3.40%
2020-03-13,1.0737,1.0737,-0.63%,开放申购,开放赎回,-1.23%
2020-03-12,1.0805,1.0805,-1.50%,开放申购,开放赎回,-1.52%
2020-03-11,1.0969,1.0969,-1.63%,开放申购,开放赎回,-0.94%
2020-03-10,1.1151,1.1151,2.13%,开放申购,开放赎回,1.82%
2020-03-09,1.0918,1.0918,-4.08%,开放申购,开放赎回,-3.01%
2020-03-06,1.1382,1.1382,-1.82%,开放申购,开放赎回,-1.21%
2020-03-05,1.1593,1.1593,1.55%,开放申购,开放赎回,1.99%
2020-03-04,1.1416,1.1416,-0.55%,开放申购,开放赎回,0.63%
2020-03-03,1.1479,1.1479,1.22%,开放申购,开放赎回,0.74%
2020-03-02,1.1341,1.1341,4.31%,开放申购,开放赎回,3.15%
2020-02-28,1.0872,1.0872,-1.85%,开放申购,开放赎回,-3.71%
2020-02-27,1.1077,1.1077,-0.09%,开放申购,开放赎回,0.11%
2020-02-26,1.1087,1.1087,-6.23%,开放申购,开放赎回,-0.83%
2020-02-25,1.1824,1.1824,1.99%,开放申购,开放赎回,-0.60%
2020-02-24,1.1593,1.1593,1.41%,开放申购,开放赎回,-0.28%
2020-02-21,1.1432,1.1432,1.67%,开放申购,开放赎回,0.31%
2020-02-20,1.1244,1.1244,2.27%,开放申购,开放赎回,1.84%
2020-02-19,1.0994,1.0994,-1.99%,开放申购,开放赎回,-0.32%
2020-02-18,1.1217,1.1217,0.79%,开放申购,开放赎回,0.05%
2020-02-17,1.1129,1.1129,2.87%,开放申购,开放赎回,2.28%
2020-02-14,1.0819,1.0819,-1.64%,开放申购,开放赎回,0.38%
2020-02-13,1.0999,1.0999,-0.31%,开放申购,开放赎回,-0.71%
2020-02-12,1.1033,1.1033,2.85%,开放申购,开放赎回,0.87%
2020-02-11,1.0727,1.0727,-0.03%,开放申购,开放赎回,0.39%
2020-02-10,1.0730,1.0730,-0.61%,开放申购,开放赎回,0.51%
2020-02-07,1.0796,1.0796,2.47%,开放申购,开放赎回,0.33%
2020-02-06,1.0536,1.0536,3.57%,开放申购,开放赎回,1.72%
2020-02-05,1.0173,1.0173,0.66%,开放申购,开放赎回,1.25%
2020-02-04,1.0106,1.0106,5.11%,开放申购,开放赎回,1.34%
2020-02-03,0.9615,0.9615,-7.43%,开放申购,开放赎回,-7.72%
2020-01-23,1.0387,1.0387,-3.66%,开放申购,开放赎回,-2.75%
2020-01-22,1.0782,1.0782,2.30%,开放申购,开放赎回,0.28%
2020-01-21,1.0540,1.0540,-1.15%,开放申购,开放赎回,-1.41%
2020-01-20,1.0663,1.0663,1.48%,开放申购,开放赎回,0.66%
2020-01-17,1.0508,1.0508,0.76%,开放申购,开放赎回,0.05%
2020-01-16,1.0429,1.0429,0.17%,开放申购,开放赎回,-0.52%
2020-01-15,1.0411,1.0411,0.44%,开放申购,开放赎回,-0.54%
2020-01-14,1.0365,1.0365,-0.57%,开放申购,开放赎回,-0.28%
2020-01-13,1.0424,1.0424,0.84%,开放申购,开放赎回,0.75%
2020-01-10,1.0337,1.0337,-0.33%,开放申购,开放赎回,-0.08%
2020-01-09,1.0371,1.0371,1.07%,开放申购,开放赎回,0.91%
2020-01-08,1.0261,1.0261,-0.52%,开放申购,开放赎回,-1.22%
2020-01-07,1.0315,1.0315,0.13%,开放申购,开放赎回,0.69%
2020-01-06,1.0302,1.0302,-0.14%,开放申购,开放赎回,-0.01%
2020-01-03,1.0316,1.0316,0.16%,开放申购,开放赎回,-0.05%
2020-01-02,1.0300,1.0300,0.54%,开放申购,开放赎回,1.15%
2019-12-31,1.0245,1.0245,0.27%,开放申购,开放赎回,0.33%
2019-12-30,1.0217,1.0217,0.47%,开放申购,开放赎回,1.16%
2019-12-27,1.0169,1.0169,-0.36%,开放申购,开放赎回,-0.08%
2019-12-26,1.0206,1.0206,0.64%,开放申购,开放赎回,0.85%
2019-12-25,1.0141,1.0141,0.23%,开放申购,开放赎回,-0.03%
2019-12-24,1.0118,1.0118,0.44%,开放申购,开放赎回,0.67%
2019-12-23,1.0074,1.0074,-0.49%,开放申购,开放赎回,-1.40%
2019-12-20,1.0124,1.0124,-0.12%,开放申购,开放赎回,-0.40%
2019-12-19,1.0136,1.0136,--,封闭期,封闭期,0.00%
2019-12-13,1.0019,1.0019,--,封闭期,封闭期,1.78%
2019-12-06,0.9991,0.9991,--,封闭期,封闭期,0.43%
2019-11-29,0.9994,0.9994,--,封闭期,封闭期,-0.61%
2019-11-22,0.9996,0.9996,--,封闭期,封闭期,-0.63%
2019-11-15,0.9999,0.9999,--,封闭期,封闭期,-0.64%
2019-11-13,1.0000,1.0000,--,封闭期,封闭期,-0.33%
