净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,上证涨跌,涨跌
2016-09-30,0.94,0.955,1.84,开放申购,开放赎回,0.21,1
2016-09-29,0.923,0.938,0.54,开放申购,开放赎回,0.36,1
2016-09-28,0.918,0.933,-0.54,开放申购,开放赎回,-0.34,-1
2016-09-27,0.923,0.938,0.98,开放申购,开放赎回,0.6,1
2016-09-26,0.914,0.929,-2.66,开放申购,开放赎回,-1.76,-1
2016-09-23,0.939,0.954,-0.21,开放申购,开放赎回,-0.28,-1
2016-09-22,0.941,0.956,1.51,开放申购,开放赎回,0.54,1
2016-09-21,0.927,0.942,0.0,开放申购,开放赎回,0.1,-1
2016-09-20,0.927,0.942,-0.64,开放申购,开放赎回,-0.1,-1
2016-09-19,0.933,0.948,0.86,开放申购,开放赎回,0.77,1
2016-09-14,0.925,0.94,-0.54,开放申购,开放赎回,-0.68,-1
2016-09-13,0.93,0.945,0.54,开放申购,开放赎回,0.05,1
2016-09-12,0.925,0.94,-3.24,开放申购,开放赎回,-1.85,-1
2016-09-09,0.956,0.971,-0.93,开放申购,开放赎回,-0.55,-1
2016-09-08,0.965,0.98,-0.21,开放申购,开放赎回,0.13,-1
2016-09-07,0.967,0.982,-0.82,开放申购,开放赎回,0.04,-1
2016-09-06,0.975,0.99,0.93,开放申购,开放赎回,0.61,1
2016-09-05,0.966,0.981,0.42,开放申购,开放赎回,0.15,1
2016-09-02,0.962,0.977,-1.13,开放申购,开放赎回,0.13,-1
2016-09-01,0.973,0.988,-1.22,开放申购,开放赎回,-0.72,-1
2016-08-31,0.985,1.0,1.03,开放申购,开放赎回,0.35,1
2016-08-30,0.975,0.99,0.21,开放申购,开放赎回,0.15,1
2016-08-29,0.973,0.988,-0.21,开放申购,开放赎回,-0.01,-1
2016-08-26,0.975,0.99,-0.31,开放申购,开放赎回,0.06,-1
2016-08-25,0.978,0.993,-0.61,开放申购,开放赎回,-0.57,-1
2016-08-24,0.984,0.999,-0.4,开放申购,开放赎回,-0.12,-1
2016-08-23,0.988,1.003,-0.3,开放申购,开放赎回,0.16,-1
2016-08-22,0.991,1.006,-0.2,开放申购,开放赎回,-0.75,-1
2016-08-19,0.993,1.008,-0.5,开放申购,开放赎回,0.13,-1
2016-08-18,0.998,1.013,-0.6,开放申购,开放赎回,-0.17,-1
2016-08-17,1.004,1.019,0.0,开放申购,开放赎回,-0.02,-1
2016-08-16,1.004,1.019,-1.47,开放申购,开放赎回,-0.49,-1
2016-08-15,1.019,1.034,1.9,开放申购,开放赎回,2.44,1
2016-08-12,1.0,1.015,0.2,开放申购,开放赎回,1.6,1
2016-08-11,0.998,1.013,0.1,开放申购,开放赎回,-0.53,1
2016-08-10,0.997,1.012,-0.5,开放申购,开放赎回,-0.23,-1
2016-08-09,1.002,1.017,1.83,开放申购,开放赎回,0.71,1
2016-08-08,0.984,0.999,1.44,开放申购,开放赎回,0.93,1
2016-08-05,0.97,0.985,-0.61,开放申购,开放赎回,-0.19,-1
2016-08-04,0.976,0.991,0.1,开放申购,开放赎回,0.13,1
2016-08-03,0.975,0.99,0.1,开放申购,开放赎回,0.24,1
2016-08-02,0.974,0.989,0.1,开放申购,开放赎回,0.61,1
2016-08-01,0.973,0.988,-3.57,开放申购,开放赎回,-0.87,-1
2016-07-29,1.009,1.024,0.1,开放申购,开放赎回,-0.5,1
2016-07-28,1.008,1.023,1.0,开放申购,开放赎回,0.08,1
2016-07-27,0.998,1.013,-2.54,开放申购,开放赎回,-1.91,-1
2016-07-26,1.024,1.039,2.61,开放申购,开放赎回,1.14,1
2016-07-25,0.998,1.013,0.71,开放申购,开放赎回,0.1,1
2016-07-22,0.991,1.006,-2.17,开放申购,开放赎回,-0.86,-1
2016-07-21,1.013,1.028,0.7,开放申购,开放赎回,0.37,1
2016-07-20,1.006,1.021,-0.1,开放申购,开放赎回,-0.29,-1
2016-07-19,1.007,1.022,-2.61,开放申购,开放赎回,-0.23,-1
2016-07-18,1.034,1.049,-1.34,开放申购,开放赎回,-0.35,-1
2016-07-15,1.048,1.063,0.29,开放申购,开放赎回,0.01,1
2016-07-14,1.045,1.06,-0.57,开放申购,开放赎回,-0.22,-1
2016-07-13,1.051,1.066,-2.05,开放申购,开放赎回,0.37,-1
2016-07-12,1.073,1.088,1.13,开放申购,开放赎回,1.82,1
2016-07-11,1.061,1.076,2.61,开放申购,开放赎回,0.23,1
2016-07-08,1.034,1.049,0.19,开放申购,开放赎回,-0.95,1
2016-07-07,1.032,1.047,-1.71,开放申购,开放赎回,-0.01,-1
2016-07-06,1.05,1.065,6.6,开放申购,开放赎回,0.36,1
2016-07-05,0.985,1.0,1.03,开放申购,开放赎回,0.6,1
2016-07-04,0.975,0.99,1.14,开放申购,开放赎回,1.91,1
2016-07-01,0.964,0.979,-0.72,开放申购,开放赎回,0.1,-1
2016-06-30,0.971,0.986,1.25,开放申购,开放赎回,-0.07,1
2016-06-29,0.959,0.974,-0.72,开放申购,开放赎回,0.65,-1
2016-06-28,0.966,0.981,-0.21,开放申购,开放赎回,0.58,-1
2016-06-27,0.968,0.983,3.42,开放申购,开放赎回,1.45,1
2016-06-24,0.936,0.951,-1.16,开放申购,开放赎回,-1.3,-1
2016-06-23,0.947,0.962,-0.42,开放申购,开放赎回,-0.47,-1
2016-06-22,0.951,0.966,0.96,开放申购,开放赎回,0.94,1
2016-06-21,0.942,0.957,-1.57,开放申购,开放赎回,-0.35,-1
2016-06-20,0.957,0.972,-0.83,开放申购,开放赎回,0.13,-1
2016-06-17,0.965,0.98,2.44,开放申购,开放赎回,0.43,1
2016-06-16,0.942,0.957,0.75,开放申购,开放赎回,-0.5,1
2016-06-15,0.935,0.95,2.41,开放申购,开放赎回,1.58,1
2016-06-14,0.913,0.928,2.93,开放申购,开放赎回,0.32,1
2016-06-13,0.887,0.902,-3.06,开放申购,开放赎回,-3.21,-1
2016-06-08,0.915,0.93,-1.72,开放申购,开放赎回,-0.3,-1
2016-06-07,0.931,0.946,1.2,开放申购,开放赎回,0.07,1
2016-06-06,0.92,0.935,-0.43,开放申购,开放赎回,-0.16,-1
2016-06-03,0.924,0.939,4.05,开放申购,开放赎回,0.46,1
2016-06-02,0.888,0.903,1.49,开放申购,开放赎回,0.4,1
2016-06-01,0.875,0.89,0.23,开放申购,开放赎回,-0.11,1
2016-05-31,0.873,0.888,3.31,开放申购,开放赎回,3.34,1
2016-05-30,0.845,0.86,0.12,开放申购,开放赎回,0.05,1
2016-05-27,0.844,0.859,0.36,开放申购,开放赎回,-0.05,1
2016-05-26,0.841,0.856,-0.36,开放申购,开放赎回,0.26,-1
2016-05-25,0.844,0.859,-0.82,开放申购,开放赎回,-0.23,-1
2016-05-24,0.851,0.866,-2.07,开放申购,开放赎回,-0.77,-1
2016-05-23,0.869,0.884,1.28,开放申购,开放赎回,0.64,1
2016-05-20,0.858,0.873,1.3,开放申购,开放赎回,0.66,1
2016-05-19,0.847,0.862,-0.7,开放申购,开放赎回,-0.02,-1
2016-05-18,0.853,0.868,-1.5,开放申购,开放赎回,-1.27,-1
2016-05-17,0.866,0.881,-1.81,开放申购,开放赎回,-0.25,-1
2016-05-16,0.882,0.897,1.03,开放申购,开放赎回,0.84,1
2016-05-13,0.873,0.888,-0.57,开放申购,开放赎回,-0.31,-1
2016-05-12,0.878,0.893,-0.45,开放申购,开放赎回,-0.04,-1
2016-05-11,0.882,0.897,2.08,开放申购,开放赎回,0.16,1
2016-05-10,0.864,0.879,0.82,开放申购,开放赎回,0.02,1
2016-05-09,0.857,0.872,-0.23,开放申购,开放赎回,-2.79,-1
2016-05-06,0.859,0.874,-3.7,开放申购,开放赎回,-2.82,-1
2016-05-05,0.892,0.907,0.45,开放申购,开放赎回,0.22,1
2016-05-04,0.888,0.903,-0.78,开放申购,开放赎回,-0.05,-1
2016-05-03,0.895,0.91,6.93,开放申购,开放赎回,1.85,1
2016-04-29,0.837,0.852,2.32,开放申购,开放赎回,-0.25,1
2016-04-28,0.818,0.833,0.0,开放申购,开放赎回,-0.27,-1
2016-04-27,0.818,0.833,0.37,开放申购,开放赎回,-0.37,1
2016-04-26,0.815,0.83,0.62,开放申购,开放赎回,0.61,1
2016-04-25,0.81,0.825,0.75,开放申购,开放赎回,-0.42,1
2016-04-22,0.804,0.819,2.03,开放申购,开放赎回,0.22,1
2016-04-21,0.788,0.803,0.38,开放申购,开放赎回,-0.66,1
2016-04-20,0.785,0.8,-2.48,开放申购,开放赎回,-2.31,-1
2016-04-19,0.805,0.82,-0.12,开放申购,开放赎回,0.3,-1
2016-04-18,0.806,0.821,-1.59,开放申购,开放赎回,-1.44,-1
2016-04-15,0.819,0.834,-0.12,开放申购,开放赎回,-0.14,-1
2016-04-14,0.82,0.835,0.86,开放申购,开放赎回,0.51,1
2016-04-13,0.813,0.828,0.37,开放申购,开放赎回,1.42,1
2016-04-12,0.81,0.825,-0.25,开放申购,开放赎回,-0.34,-1
2016-04-11,0.812,0.827,0.25,开放申购,开放赎回,1.64,1
2016-04-08,0.81,0.825,-1.34,开放申购,开放赎回,-0.78,-1
2016-04-07,0.821,0.836,-2.26,开放申购,开放赎回,-1.38,-1
2016-04-06,0.84,0.855,2.44,开放申购,开放赎回,-0.08,1
2016-04-05,0.82,0.835,0.86,开放申购,开放赎回,1.45,1
2016-04-01,0.813,0.828,-1.09,开放申购,开放赎回,0.19,-1
2016-03-31,0.822,0.837,-0.24,开放申购,开放赎回,0.11,-1
2016-03-30,0.824,0.839,1.6,开放申购,开放赎回,2.77,1
2016-03-29,0.811,0.826,-2.17,开放申购,开放赎回,-1.28,-1
2016-03-28,0.829,0.844,2.35,开放申购,开放赎回,-0.73,1
2016-03-25,0.81,0.825,1.25,开放申购,开放赎回,0.62,1
2016-03-24,0.8,0.815,1.27,开放申购,开放赎回,-1.63,1
2016-03-23,0.79,0.805,-0.13,开放申购,开放赎回,0.35,-1
2016-03-22,0.791,0.806,0.51,开放申购,开放赎回,-0.64,1
2016-03-21,0.787,0.802,1.29,开放申购,开放赎回,2.15,1
2016-03-18,0.777,0.792,1.17,开放申购,开放赎回,1.73,1
2016-03-17,0.768,0.783,1.59,开放申购,开放赎回,1.2,1
2016-03-16,0.756,0.771,-0.79,开放申购,开放赎回,0.21,-1
2016-03-15,0.762,0.777,0.13,开放申购,开放赎回,0.17,1
2016-03-14,0.761,0.776,0.53,开放申购,开放赎回,1.75,1
2016-03-11,0.757,0.772,-0.66,开放申购,开放赎回,0.2,-1
2016-03-10,0.762,0.777,0.93,开放申购,开放赎回,-2.02,1
2016-03-09,0.755,0.77,-1.31,开放申购,开放赎回,-1.34,-1
2016-03-08,0.765,0.78,-0.78,开放申购,开放赎回,0.14,-1
2016-03-07,0.771,0.786,0.92,开放申购,开放赎回,0.81,1
2016-03-04,0.764,0.779,2.0,开放申购,开放赎回,0.5,1
2016-03-03,0.749,0.764,1.49,开放申购,开放赎回,0.35,1
2016-03-02,0.738,0.753,4.53,开放申购,开放赎回,4.26,1
2016-03-01,0.706,0.721,2.17,开放申购,开放赎回,1.68,1
2016-02-29,0.691,0.706,-3.76,开放申购,开放赎回,-2.86,-1
2016-02-26,0.718,0.733,1.7,开放申购,开放赎回,0.95,1
2016-02-25,0.706,0.721,-5.74,开放申购,开放赎回,-6.41,-1
2016-02-24,0.749,0.764,0.27,开放申购,开放赎回,0.88,1
2016-02-23,0.747,0.762,2.61,开放申购,开放赎回,-0.81,1
2016-02-22,0.728,0.743,2.39,开放申购,开放赎回,2.35,1
2016-02-19,0.711,0.726,-0.28,开放申购,开放赎回,-0.1,-1
2016-02-18,0.713,0.728,-0.83,开放申购,开放赎回,-0.16,-1
2016-02-17,0.719,0.734,0.0,开放申购,开放赎回,1.08,-1
2016-02-16,0.719,0.734,2.71,开放申购,开放赎回,3.29,1
2016-02-15,0.7,0.715,-1.69,开放申购,开放赎回,-0.63,-1
2016-02-05,0.712,0.727,-1.79,开放申购,开放赎回,-0.63,-1
2016-02-04,0.725,0.74,0.69,开放申购,开放赎回,1.53,1
2016-02-03,0.72,0.735,-0.14,开放申购,开放赎回,-0.38,-1
2016-02-02,0.721,0.736,1.55,开放申购,开放赎回,2.26,1
2016-02-01,0.71,0.725,0.42,开放申购,开放赎回,-1.78,1
2016-01-29,0.707,0.722,3.36,开放申购,开放赎回,3.09,1
2016-01-28,0.684,0.699,-3.12,开放申购,开放赎回,-2.92,-1
2016-01-27,0.706,0.721,-0.56,开放申购,开放赎回,-0.52,-1
2016-01-26,0.71,0.725,-3.92,开放申购,开放赎回,-6.42,-1
2016-01-25,0.739,0.754,1.65,开放申购,开放赎回,0.75,1
2016-01-22,0.727,0.742,0.69,开放申购,开放赎回,1.25,1
2016-01-21,0.722,0.737,-2.43,开放申购,开放赎回,-3.23,-1
2016-01-20,0.74,0.755,-2.12,开放申购,开放赎回,-1.03,-1
2016-01-19,0.756,0.771,3.56,开放申购,开放赎回,3.22,1
2016-01-18,0.73,0.745,0.97,开放申购,开放赎回,0.44,1
2016-01-15,0.723,0.738,-2.95,开放申购,开放赎回,-3.55,-1
2016-01-14,0.745,0.76,2.05,开放申购,开放赎回,1.97,1
2016-01-13,0.73,0.745,-0.82,开放申购,开放赎回,-2.42,-1
2016-01-12,0.736,0.751,-0.14,开放申购,开放赎回,0.2,-1
2016-01-11,0.737,0.752,-5.87,开放申购,开放赎回,-5.33,-1
2016-01-08,0.783,0.798,1.42,开放申购,开放赎回,1.97,1
2016-01-07,0.772,0.787,-6.99,开放申购,开放赎回,-7.04,-1
2016-01-06,0.83,0.845,1.72,开放申购,开放赎回,2.25,1
2016-01-05,0.816,0.831,0.87,开放申购,开放赎回,-0.26,1
2016-01-04,0.809,0.824,-6.9,开放申购,开放赎回,-6.86,-1
2015-12-31,0.869,0.884,0.35,开放申购,开放赎回,-0.94,1
2015-12-30,0.866,0.881,0.35,开放申购,开放赎回,0.26,1
2015-12-29,0.863,0.878,1.89,开放申购,开放赎回,0.85,1
2015-12-28,0.847,0.862,-1.85,开放申购,开放赎回,-2.59,-1
2015-12-25,0.863,0.878,-1.03,开放申购,开放赎回,0.43,-1
2015-12-24,0.872,0.887,0.23,开放申购,开放赎回,-0.65,1
2015-12-23,0.87,0.885,-1.14,开放申购,开放赎回,-0.43,-1
2015-12-22,0.88,0.895,-0.68,开放申购,开放赎回,0.26,-1
2015-12-21,0.886,0.901,5.98,开放申购,开放赎回,1.77,1
2015-12-18,0.836,0.851,2.2,开放申购,开放赎回,-0.03,1
2015-12-17,0.818,0.833,1.74,开放申购,开放赎回,1.81,1
2015-12-16,0.804,0.819,-0.86,暂停申购,暂停赎回,0.17,-1
2015-12-15,0.811,0.826,0.81,暂停申购,暂停赎回,-0.29,1
2015-12-14,0.819,0.819,1.87,开放申购,开放赎回,2.51,1
2015-12-11,0.804,0.804,0.12,开放申购,开放赎回,-0.61,1
2015-12-10,0.803,0.803,-0.62,开放申购,开放赎回,-0.49,-1
2015-12-09,0.808,0.808,0.12,开放申购,开放赎回,0.07,1
2015-12-08,0.807,0.807,-2.65,开放申购,开放赎回,-1.89,-1
2015-12-07,0.829,0.829,0.0,开放申购,开放赎回,0.34,-1
2015-12-04,0.829,0.829,-1.19,开放申购,开放赎回,-1.67,-1
2015-12-03,0.839,0.839,0.12,开放申购,开放赎回,1.35,1
2015-12-02,0.838,0.838,3.08,开放申购,开放赎回,2.33,1
2015-12-01,0.813,0.813,1.75,开放申购,开放赎回,0.32,1
2015-11-30,0.799,0.799,0.5,开放申购,开放赎回,0.26,1
2015-11-27,0.795,0.795,-4.22,开放申购,开放赎回,-5.48,-1
2015-11-26,0.83,0.83,-0.84,开放申购,开放赎回,-0.34,-1
2015-11-25,0.837,0.837,0.84,开放申购,开放赎回,0.88,1
2015-11-24,0.83,0.83,-0.36,开放申购,开放赎回,0.16,-1
2015-11-23,0.833,0.833,-0.83,开放申购,开放赎回,-0.56,-1
2015-11-20,0.84,0.84,-0.12,开放申购,开放赎回,0.37,-1
2015-11-19,0.841,0.841,0.72,开放申购,开放赎回,1.36,1
2015-11-18,0.835,0.835,-0.71,开放申购,开放赎回,-1.01,-1
2015-11-17,0.841,0.841,0.48,开放申购,开放赎回,-0.06,1
2015-11-16,0.837,0.837,0.84,开放申购,开放赎回,0.73,1
2015-11-13,0.83,0.83,-2.01,开放申购,开放赎回,-1.43,-1
2015-11-12,0.847,0.847,-0.7,开放申购,开放赎回,-0.48,-1
2015-11-11,0.853,0.853,-0.12,开放申购,开放赎回,0.27,-1
2015-11-10,0.854,0.854,-0.35,开放申购,开放赎回,-0.18,-1
2015-11-09,0.857,0.857,0.35,开放申购,开放赎回,1.58,1
2015-11-06,0.854,0.854,0.83,开放申购,开放赎回,1.91,1
2015-11-05,0.847,0.847,1.44,开放申购,开放赎回,1.83,1
2015-11-04,0.835,0.835,4.11,开放申购,开放赎回,4.31,1
2015-11-03,0.802,0.802,-0.37,开放申购,开放赎回,-0.25,-1
2015-11-02,0.805,0.805,0.12,开放申购,开放赎回,-1.7,1
2015-10-30,0.804,0.804,0.25,开放申购,开放赎回,-0.14,1
2015-10-29,0.802,0.802,1.52,开放申购,开放赎回,0.36,1
2015-10-28,0.79,0.79,-0.75,开放申购,开放赎回,-1.72,-1
2015-10-27,0.796,0.796,-0.38,开放申购,开放赎回,0.14,-1
2015-10-26,0.799,0.799,1.14,开放申购,开放赎回,0.5,1
2015-10-23,0.79,0.79,3.67,开放申购,开放赎回,1.3,1
2015-10-22,0.762,0.762,1.74,开放申购,开放赎回,1.45,1
2015-10-21,0.749,0.749,-3.85,开放申购,开放赎回,-3.06,-1
2015-10-20,0.779,0.779,0.65,开放申购,开放赎回,1.14,1
2015-10-19,0.774,0.774,-0.13,开放申购,开放赎回,-0.14,-1
2015-10-16,0.775,0.775,0.39,开放申购,开放赎回,1.6,1
2015-10-15,0.772,0.772,1.71,开放申购,开放赎回,2.32,1
2015-10-14,0.759,0.759,-0.91,开放申购,开放赎回,-0.93,-1
2015-10-13,0.766,0.766,0.13,开放申购,开放赎回,0.17,1
2015-10-12,0.765,0.765,3.1,开放申购,开放赎回,3.28,1
2015-10-09,0.742,0.742,0.68,开放申购,开放赎回,1.27,1
2015-10-08,0.737,0.737,3.37,开放申购,开放赎回,2.97,1
2015-09-30,0.713,0.713,0.71,开放申购,开放赎回,0.48,1
2015-09-29,0.708,0.708,-0.56,开放申购,开放赎回,-2.02,-1
2015-09-28,0.712,0.712,0.0,开放申购,开放赎回,0.27,-1
2015-09-25,0.712,0.712,-1.39,开放申购,开放赎回,-1.6,-1
2015-09-24,0.722,0.722,1.12,开放申购,开放赎回,0.86,1
2015-09-23,0.714,0.714,-2.59,开放申购,开放赎回,-2.19,-1
2015-09-22,0.733,0.733,0.96,开放申购,开放赎回,0.92,1
2015-09-21,0.726,0.726,1.97,开放申购,开放赎回,1.89,1
2015-09-18,0.712,0.712,0.28,开放申购,开放赎回,0.38,1
2015-09-17,0.71,0.71,-2.74,开放申购,开放赎回,-2.1,-1
2015-09-16,0.73,0.73,4.73,开放申购,开放赎回,4.89,1
2015-09-15,0.697,0.697,-1.97,开放申购,开放赎回,-3.52,-1
2015-09-14,0.711,0.711,-3.0,开放申购,开放赎回,-2.67,-1
2015-09-11,0.733,0.733,-0.27,开放申购,开放赎回,0.07,-1
2015-09-10,0.735,0.735,-1.21,开放申购,开放赎回,-1.39,-1
2015-09-09,0.744,0.744,2.62,开放申购,开放赎回,2.29,1
2015-09-08,0.725,0.725,2.4,开放申购,开放赎回,2.92,1
2015-09-07,0.708,0.708,-2.61,开放申购,开放赎回,-2.52,-1
2015-09-02,0.727,0.727,0.55,开放申购,开放赎回,-0.2,1
2015-09-01,0.723,0.723,-2.43,开放申购,开放赎回,-1.23,-1
2015-08-31,0.741,0.741,-1.72,开放申购,开放赎回,-0.82,-1
2015-08-28,0.754,0.754,2.86,开放申购,开放赎回,4.82,1
2015-08-27,0.733,0.733,4.86,开放申购,开放赎回,5.34,1
2015-08-26,0.699,0.699,0.87,开放申购,开放赎回,-1.27,1
2015-08-25,0.693,0.693,-4.28,开放申购,开放赎回,-7.63,-1
2015-08-24,0.724,0.724,-9.16,开放申购,开放赎回,-8.49,-1
2015-08-21,0.797,0.797,-6.12,开放申购,开放赎回,-4.27,-1
2015-08-20,0.849,0.849,-2.08,开放申购,开放赎回,-3.42,-1
2015-08-19,0.867,0.867,2.36,开放申购,开放赎回,1.23,1
2015-08-18,0.847,0.847,-6.51,开放申购,开放赎回,-6.15,-1
2015-08-17,0.906,0.906,0.22,开放申购,开放赎回,0.71,1
2015-08-14,0.904,0.904,0.56,开放申购,开放赎回,0.27,1
2015-08-13,0.899,0.899,0.67,开放申购,开放赎回,1.76,1
2015-08-12,0.893,0.893,-1.33,开放申购,开放赎回,-1.06,-1
2015-08-11,0.905,0.905,-0.22,开放申购,开放赎回,-0.01,-1
2015-08-10,0.907,0.907,3.78,开放申购,开放赎回,4.92,1
2015-08-07,0.874,0.874,1.86,开放申购,开放赎回,2.26,1
2015-08-06,0.858,0.858,-1.27,开放申购,开放赎回,-0.89,-1
2015-08-05,0.869,0.869,-2.58,开放申购,开放赎回,-1.65,-1
2015-08-04,0.892,0.892,3.12,开放申购,开放赎回,3.69,1
2015-08-03,0.865,0.865,0.93,开放申购,开放赎回,-1.11,1
2015-07-31,0.857,0.857,1.3,开放申购,开放赎回,-1.13,1
2015-07-30,0.846,0.846,-1.63,开放申购,开放赎回,-2.2,-1
2015-07-29,0.86,0.86,2.87,开放申购,开放赎回,3.44,1
2015-07-28,0.836,0.836,1.09,开放申购,开放赎回,-1.68,1
2015-07-27,0.827,0.827,-9.22,开放申购,开放赎回,-8.48,-1
2015-07-24,0.911,0.911,-1.3,开放申购,开放赎回,-1.29,-1
2015-07-23,0.923,0.923,2.44,开放申购,开放赎回,2.43,1
2015-07-22,0.901,0.901,-0.11,开放申购,开放赎回,0.21,-1
2015-07-21,0.902,0.902,0.78,开放申购,开放赎回,0.64,1
2015-07-20,0.895,0.895,-1.54,开放申购,开放赎回,0.88,-1
2015-07-17,0.909,0.909,4.24,开放申购,开放赎回,3.51,1
2015-07-16,0.872,0.872,1.99,开放申购,开放赎回,0.46,1
2015-07-15,0.855,0.855,-5.63,开放申购,开放赎回,-3.03,-1
2015-07-14,0.906,0.906,-4.73,开放申购,开放赎回,-1.16,-1
2015-07-13,0.951,0.951,3.93,开放申购,开放赎回,2.39,1
2015-07-10,0.915,0.915,7.77,开放申购,开放赎回,4.54,1
2015-07-09,0.849,0.849,9.27,开放申购,开放赎回,5.76,1
2015-07-08,0.777,0.777,-5.82,开放申购,开放赎回,-5.9,-1
2015-07-07,0.825,0.825,-5.61,开放申购,开放赎回,-1.29,-1
2015-07-06,0.874,0.874,-1.35,开放申购,开放赎回,2.41,-1
2015-07-03,0.886,0.886,-6.54,开放申购,开放赎回,-5.77,-1
2015-07-02,0.948,0.948,-6.6,开放申购,开放赎回,-3.48,-1
2015-07-01,1.015,1.015,-3.61,开放申购,开放赎回,-5.23,-1
2015-06-30,1.053,1.053,2.93,开放申购,开放赎回,5.53,1
2015-06-29,1.023,1.023,2.51,开放申购,开放赎回,-3.34,1
2015-06-26,0.998,0.998,-5.94,开放申购,开放赎回,-7.4,-1
2015-06-25,1.061,1.061,-2.03,开放申购,开放赎回,-3.46,-1
2015-06-24,1.083,1.083,6.07,开放申购,开放赎回,2.48,1
2015-06-23,1.021,1.021,6.02,开放申购,开放赎回,2.19,1
2015-06-19,0.963,0.963,-6.05,开放申购,开放赎回,-6.42,-1
2015-06-18,1.025,1.025,-3.85,开放申购,开放赎回,-3.67,-1
2015-06-17,1.066,1.066,1.62,开放申购,开放赎回,1.65,1
2015-06-16,1.049,1.049,-3.14,开放申购,开放赎回,-3.47,-1
2015-06-15,1.083,1.083,0.74,开放申购,开放赎回,-2.0,1
2015-06-12,1.075,1.075,2.58,开放申购,开放赎回,0.87,1
2015-06-11,1.048,1.048,0.48,开放申购,开放赎回,0.3,1
2015-06-10,1.043,1.043,1.56,开放申购,开放赎回,-0.15,1
2015-06-09,1.027,1.027,-1.06,开放申购,开放赎回,-0.36,-1
2015-06-08,1.038,1.038,2.57,开放申购,开放赎回,2.17,1
2015-06-05,1.012,1.012,1.5,开放申购,开放赎回,1.54,1
2015-06-04,0.997,0.997,0.0,封闭期,封闭期,0.76,0
2015-05-29,0.995,0.995,0.0,封闭期,封闭期,-0.18,0
2015-05-27,1.0,1.0,0.0,封闭期,封闭期,0.63,0
