净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,上证涨跌
2016-06-24,0.9360,0.9510,-1.16%,开放申购,开放赎回,-1.30%
2016-06-23,0.9470,0.9620,-0.42%,开放申购,开放赎回,-0.47%
2016-06-22,0.9510,0.9660,0.96%,开放申购,开放赎回,0.94%
2016-06-21,0.9420,0.9570,-1.57%,开放申购,开放赎回,-0.35%
2016-06-20,0.9570,0.9720,-0.83%,开放申购,开放赎回,0.13%
2016-06-17,0.9650,0.9800,2.44%,开放申购,开放赎回,0.43%
2016-06-16,0.9420,0.9570,0.75%,开放申购,开放赎回,-0.50%
2016-06-15,0.9350,0.9500,2.41%,开放申购,开放赎回,1.58%
2016-06-14,0.9130,0.9280,2.93%,开放申购,开放赎回,0.32%
2016-06-13,0.8870,0.9020,-3.06%,开放申购,开放赎回,-3.21%
2016-06-08,0.9150,0.9300,-1.72%,开放申购,开放赎回,-0.30%
2016-06-07,0.9310,0.9460,1.20%,开放申购,开放赎回,0.07%
2016-06-06,0.9200,0.9350,-0.43%,开放申购,开放赎回,-0.16%
2016-06-03,0.9240,0.9390,4.05%,开放申购,开放赎回,0.46%
2016-06-02,0.8880,0.9030,1.49%,开放申购,开放赎回,0.40%
2016-06-01,0.8750,0.8900,0.23%,开放申购,开放赎回,-0.11%
2016-05-31,0.8730,0.8880,3.31%,开放申购,开放赎回,3.34%
2016-05-30,0.8450,0.8600,0.12%,开放申购,开放赎回,0.05%
2016-05-27,0.8440,0.8590,0.36%,开放申购,开放赎回,-0.05%
2016-05-26,0.8410,0.8560,-0.36%,开放申购,开放赎回,0.26%
2016-05-25,0.8440,0.8590,-0.82%,开放申购,开放赎回,-0.23%
2016-05-24,0.8510,0.8660,-2.07%,开放申购,开放赎回,-0.77%
2016-05-23,0.8690,0.8840,1.28%,开放申购,开放赎回,0.64%
2016-05-20,0.8580,0.8730,1.30%,开放申购,开放赎回,0.66%
2016-05-19,0.8470,0.8620,-0.70%,开放申购,开放赎回,-0.02%
2016-05-18,0.8530,0.8680,-1.50%,开放申购,开放赎回,-1.27%
2016-05-17,0.8660,0.8810,-1.81%,开放申购,开放赎回,-0.25%
2016-05-16,0.8820,0.8970,1.03%,开放申购,开放赎回,0.84%
2016-05-13,0.8730,0.8880,-0.57%,开放申购,开放赎回,-0.31%
2016-05-12,0.8780,0.8930,-0.45%,开放申购,开放赎回,-0.04%
2016-05-11,0.8820,0.8970,2.08%,开放申购,开放赎回,0.16%
2016-05-10,0.8640,0.8790,0.82%,开放申购,开放赎回,0.02%
2016-05-09,0.8570,0.8720,-0.23%,开放申购,开放赎回,-2.79%
2016-05-06,0.8590,0.8740,-3.70%,开放申购,开放赎回,-2.82%
2016-05-05,0.8920,0.9070,0.45%,开放申购,开放赎回,0.22%
2016-05-04,0.8880,0.9030,-0.78%,开放申购,开放赎回,-0.05%
2016-05-03,0.8950,0.9100,6.93%,开放申购,开放赎回,1.85%
2016-04-29,0.8370,0.8520,2.32%,开放申购,开放赎回,-0.25%
2016-04-28,0.8180,0.8330,0.00%,开放申购,开放赎回,-0.27%
2016-04-27,0.8180,0.8330,0.37%,开放申购,开放赎回,-0.37%
2016-04-26,0.8150,0.8300,0.62%,开放申购,开放赎回,0.61%
2016-04-25,0.8100,0.8250,0.75%,开放申购,开放赎回,-0.42%
2016-04-22,0.8040,0.8190,2.03%,开放申购,开放赎回,0.22%
2016-04-21,0.7880,0.8030,0.38%,开放申购,开放赎回,-0.66%
2016-04-20,0.7850,0.8000,-2.48%,开放申购,开放赎回,-2.31%
2016-04-19,0.8050,0.8200,-0.12%,开放申购,开放赎回,0.30%
2016-04-18,0.8060,0.8210,-1.59%,开放申购,开放赎回,-1.44%
2016-04-15,0.8190,0.8340,-0.12%,开放申购,开放赎回,-0.14%
2016-04-14,0.8200,0.8350,0.86%,开放申购,开放赎回,0.51%
2016-04-13,0.8130,0.8280,0.37%,开放申购,开放赎回,1.42%
2016-04-12,0.8100,0.8250,-0.25%,开放申购,开放赎回,-0.34%
2016-04-11,0.8120,0.8270,0.25%,开放申购,开放赎回,1.64%
2016-04-08,0.8100,0.8250,-1.34%,开放申购,开放赎回,-0.78%
2016-04-07,0.8210,0.8360,-2.26%,开放申购,开放赎回,-1.38%
2016-04-06,0.8400,0.8550,2.44%,开放申购,开放赎回,-0.08%
2016-04-05,0.8200,0.8350,0.86%,开放申购,开放赎回,1.45%
2016-04-01,0.8130,0.8280,-1.09%,开放申购,开放赎回,0.19%
2016-03-31,0.8220,0.8370,-0.24%,开放申购,开放赎回,0.11%
2016-03-30,0.8240,0.8390,1.60%,开放申购,开放赎回,2.77%
2016-03-29,0.8110,0.8260,-2.17%,开放申购,开放赎回,-1.28%
2016-03-28,0.8290,0.8440,2.35%,开放申购,开放赎回,-0.73%
2016-03-25,0.8100,0.8250,1.25%,开放申购,开放赎回,0.62%
2016-03-24,0.8000,0.8150,1.27%,开放申购,开放赎回,-1.63%
2016-03-23,0.7900,0.8050,-0.13%,开放申购,开放赎回,0.35%
2016-03-22,0.7910,0.8060,0.51%,开放申购,开放赎回,-0.64%
2016-03-21,0.7870,0.8020,1.29%,开放申购,开放赎回,2.15%
2016-03-18,0.7770,0.7920,1.17%,开放申购,开放赎回,1.73%
2016-03-17,0.7680,0.7830,1.59%,开放申购,开放赎回,1.20%
2016-03-16,0.7560,0.7710,-0.79%,开放申购,开放赎回,0.21%
2016-03-15,0.7620,0.7770,0.13%,开放申购,开放赎回,0.17%
2016-03-14,0.7610,0.7760,0.53%,开放申购,开放赎回,1.75%
2016-03-11,0.7570,0.7720,-0.66%,开放申购,开放赎回,0.20%
2016-03-10,0.7620,0.7770,0.93%,开放申购,开放赎回,-2.02%
2016-03-09,0.7550,0.7700,-1.31%,开放申购,开放赎回,-1.34%
2016-03-08,0.7650,0.7800,-0.78%,开放申购,开放赎回,0.14%
2016-03-07,0.7710,0.7860,0.92%,开放申购,开放赎回,0.81%
2016-03-04,0.7640,0.7790,2.00%,开放申购,开放赎回,0.50%
2016-03-03,0.7490,0.7640,1.49%,开放申购,开放赎回,0.35%
2016-03-02,0.7380,0.7530,4.53%,开放申购,开放赎回,4.26%
2016-03-01,0.7060,0.7210,2.17%,开放申购,开放赎回,1.68%
2016-02-29,0.6910,0.7060,-3.76%,开放申购,开放赎回,-2.86%
2016-02-26,0.7180,0.7330,1.70%,开放申购,开放赎回,0.95%
2016-02-25,0.7060,0.7210,-5.74%,开放申购,开放赎回,-6.41%
2016-02-24,0.7490,0.7640,0.27%,开放申购,开放赎回,0.88%
2016-02-23,0.7470,0.7620,2.61%,开放申购,开放赎回,-0.81%
2016-02-22,0.7280,0.7430,2.39%,开放申购,开放赎回,2.35%
2016-02-19,0.7110,0.7260,-0.28%,开放申购,开放赎回,-0.10%
2016-02-18,0.7130,0.7280,-0.83%,开放申购,开放赎回,-0.16%
2016-02-17,0.7190,0.7340,0.00%,开放申购,开放赎回,1.08%
2016-02-16,0.7190,0.7340,2.71%,开放申购,开放赎回,3.29%
2016-02-15,0.7000,0.7150,-1.69%,开放申购,开放赎回,-0.63%
2016-02-05,0.7120,0.7270,-1.79%,开放申购,开放赎回,-0.63%
2016-02-04,0.7250,0.7400,0.69%,开放申购,开放赎回,1.53%
2016-02-03,0.7200,0.7350,-0.14%,开放申购,开放赎回,-0.38%
2016-02-02,0.7210,0.7360,1.55%,开放申购,开放赎回,2.26%
2016-02-01,0.7100,0.7250,0.42%,开放申购,开放赎回,-1.78%
2016-01-29,0.7070,0.7220,3.36%,开放申购,开放赎回,3.09%
2016-01-28,0.6840,0.6990,-3.12%,开放申购,开放赎回,-2.92%
2016-01-27,0.7060,0.7210,-0.56%,开放申购,开放赎回,-0.52%
2016-01-26,0.7100,0.7250,-3.92%,开放申购,开放赎回,-6.42%
2016-01-25,0.7390,0.7540,1.65%,开放申购,开放赎回,0.75%
2016-01-22,0.7270,0.7420,0.69%,开放申购,开放赎回,1.25%
2016-01-21,0.7220,0.7370,-2.43%,开放申购,开放赎回,-3.23%
2016-01-20,0.7400,0.7550,-2.12%,开放申购,开放赎回,-1.03%
2016-01-19,0.7560,0.7710,3.56%,开放申购,开放赎回,3.22%
2016-01-18,0.7300,0.7450,0.97%,开放申购,开放赎回,0.44%
2016-01-15,0.7230,0.7380,-2.95%,开放申购,开放赎回,-3.55%
2016-01-14,0.7450,0.7600,2.05%,开放申购,开放赎回,1.97%
2016-01-13,0.7300,0.7450,-0.82%,开放申购,开放赎回,-2.42%
2016-01-12,0.7360,0.7510,-0.14%,开放申购,开放赎回,0.20%
2016-01-11,0.7370,0.7520,-5.87%,开放申购,开放赎回,-5.33%
2016-01-08,0.7830,0.7980,1.42%,开放申购,开放赎回,1.97%
2016-01-07,0.7720,0.7870,-6.99%,开放申购,开放赎回,-7.04%
2016-01-06,0.8300,0.8450,1.72%,开放申购,开放赎回,2.25%
2016-01-05,0.8160,0.8310,0.87%,开放申购,开放赎回,-0.26%
2016-01-04,0.8090,0.8240,-6.90%,开放申购,开放赎回,-6.86%
2015-12-31,0.8690,0.8840,0.35%,开放申购,开放赎回,-0.94%
2015-12-30,0.8660,0.8810,0.35%,开放申购,开放赎回,0.26%
2015-12-29,0.8630,0.8780,1.89%,开放申购,开放赎回,0.85%
2015-12-28,0.8470,0.8620,-1.85%,开放申购,开放赎回,-2.59%
2015-12-25,0.8630,0.8780,-1.03%,开放申购,开放赎回,0.43%
2015-12-24,0.8720,0.8870,0.23%,开放申购,开放赎回,-0.65%
2015-12-23,0.8700,0.8850,-1.14%,开放申购,开放赎回,-0.43%
2015-12-22,0.8800,0.8950,-0.68%,开放申购,开放赎回,0.26%
2015-12-21,0.8860,0.9010,5.98%,开放申购,开放赎回,1.77%
2015-12-18,0.8360,0.8510,2.20%,开放申购,开放赎回,-0.03%
2015-12-17,0.8180,0.8330,1.74%,开放申购,开放赎回,1.81%
2015-12-16,0.8040,0.8190,-0.86%,暂停申购,暂停赎回,0.17%
2015-12-15,0.8110,0.8260,0.81%,暂停申购,暂停赎回,-0.29%
2015-12-14,0.8190,0.8190,1.87%,开放申购,开放赎回,2.51%
2015-12-11,0.8040,0.8040,0.12%,开放申购,开放赎回,-0.61%
2015-12-10,0.8030,0.8030,-0.62%,开放申购,开放赎回,-0.49%
2015-12-09,0.8080,0.8080,0.12%,开放申购,开放赎回,0.07%
2015-12-08,0.8070,0.8070,-2.65%,开放申购,开放赎回,-1.89%
2015-12-07,0.8290,0.8290,0.00%,开放申购,开放赎回,0.34%
2015-12-04,0.8290,0.8290,-1.19%,开放申购,开放赎回,-1.67%
2015-12-03,0.8390,0.8390,0.12%,开放申购,开放赎回,1.35%
2015-12-02,0.8380,0.8380,3.08%,开放申购,开放赎回,2.33%
2015-12-01,0.8130,0.8130,1.75%,开放申购,开放赎回,0.32%
2015-11-30,0.7990,0.7990,0.50%,开放申购,开放赎回,0.26%
2015-11-27,0.7950,0.7950,-4.22%,开放申购,开放赎回,-5.48%
2015-11-26,0.8300,0.8300,-0.84%,开放申购,开放赎回,-0.34%
2015-11-25,0.8370,0.8370,0.84%,开放申购,开放赎回,0.88%
2015-11-24,0.8300,0.8300,-0.36%,开放申购,开放赎回,0.16%
2015-11-23,0.8330,0.8330,-0.83%,开放申购,开放赎回,-0.56%
2015-11-20,0.8400,0.8400,-0.12%,开放申购,开放赎回,0.37%
2015-11-19,0.8410,0.8410,0.72%,开放申购,开放赎回,1.36%
2015-11-18,0.8350,0.8350,-0.71%,开放申购,开放赎回,-1.01%
2015-11-17,0.8410,0.8410,0.48%,开放申购,开放赎回,-0.06%
2015-11-16,0.8370,0.8370,0.84%,开放申购,开放赎回,0.73%
2015-11-13,0.8300,0.8300,-2.01%,开放申购,开放赎回,-1.43%
2015-11-12,0.8470,0.8470,-0.70%,开放申购,开放赎回,-0.48%
2015-11-11,0.8530,0.8530,-0.12%,开放申购,开放赎回,0.27%
2015-11-10,0.8540,0.8540,-0.35%,开放申购,开放赎回,-0.18%
2015-11-09,0.8570,0.8570,0.35%,开放申购,开放赎回,1.58%
2015-11-06,0.8540,0.8540,0.83%,开放申购,开放赎回,1.91%
2015-11-05,0.8470,0.8470,1.44%,开放申购,开放赎回,1.83%
2015-11-04,0.8350,0.8350,4.11%,开放申购,开放赎回,4.31%
2015-11-03,0.8020,0.8020,-0.37%,开放申购,开放赎回,-0.25%
2015-11-02,0.8050,0.8050,0.12%,开放申购,开放赎回,-1.70%
2015-10-30,0.8040,0.8040,0.25%,开放申购,开放赎回,-0.14%
2015-10-29,0.8020,0.8020,1.52%,开放申购,开放赎回,0.36%
2015-10-28,0.7900,0.7900,-0.75%,开放申购,开放赎回,-1.72%
2015-10-27,0.7960,0.7960,-0.38%,开放申购,开放赎回,0.14%
2015-10-26,0.7990,0.7990,1.14%,开放申购,开放赎回,0.50%
2015-10-23,0.7900,0.7900,3.67%,开放申购,开放赎回,1.30%
2015-10-22,0.7620,0.7620,1.74%,开放申购,开放赎回,1.45%
2015-10-21,0.7490,0.7490,-3.85%,开放申购,开放赎回,-3.06%
2015-10-20,0.7790,0.7790,0.65%,开放申购,开放赎回,1.14%
2015-10-19,0.7740,0.7740,-0.13%,开放申购,开放赎回,-0.14%
2015-10-16,0.7750,0.7750,0.39%,开放申购,开放赎回,1.60%
2015-10-15,0.7720,0.7720,1.71%,开放申购,开放赎回,2.32%
2015-10-14,0.7590,0.7590,-0.91%,开放申购,开放赎回,-0.93%
2015-10-13,0.7660,0.7660,0.13%,开放申购,开放赎回,0.17%
2015-10-12,0.7650,0.7650,3.10%,开放申购,开放赎回,3.28%
2015-10-09,0.7420,0.7420,0.68%,开放申购,开放赎回,1.27%
2015-10-08,0.7370,0.7370,3.37%,开放申购,开放赎回,2.97%
2015-09-30,0.7130,0.7130,0.71%,开放申购,开放赎回,0.48%
2015-09-29,0.7080,0.7080,-0.56%,开放申购,开放赎回,-2.02%
2015-09-28,0.7120,0.7120,0.00%,开放申购,开放赎回,0.27%
2015-09-25,0.7120,0.7120,-1.39%,开放申购,开放赎回,-1.60%
2015-09-24,0.7220,0.7220,1.12%,开放申购,开放赎回,0.86%
2015-09-23,0.7140,0.7140,-2.59%,开放申购,开放赎回,-2.19%
2015-09-22,0.7330,0.7330,0.96%,开放申购,开放赎回,0.92%
2015-09-21,0.7260,0.7260,1.97%,开放申购,开放赎回,1.89%
2015-09-18,0.7120,0.7120,0.28%,开放申购,开放赎回,0.38%
2015-09-17,0.7100,0.7100,-2.74%,开放申购,开放赎回,-2.10%
2015-09-16,0.7300,0.7300,4.73%,开放申购,开放赎回,4.89%
2015-09-15,0.6970,0.6970,-1.97%,开放申购,开放赎回,-3.52%
2015-09-14,0.7110,0.7110,-3.00%,开放申购,开放赎回,-2.67%
2015-09-11,0.7330,0.7330,-0.27%,开放申购,开放赎回,0.07%
2015-09-10,0.7350,0.7350,-1.21%,开放申购,开放赎回,-1.39%
2015-09-09,0.7440,0.7440,2.62%,开放申购,开放赎回,2.29%
2015-09-08,0.7250,0.7250,2.40%,开放申购,开放赎回,2.92%
2015-09-07,0.7080,0.7080,-2.61%,开放申购,开放赎回,-2.52%
2015-09-02,0.7270,0.7270,0.55%,开放申购,开放赎回,-0.20%
2015-09-01,0.7230,0.7230,-2.43%,开放申购,开放赎回,-1.23%
2015-08-31,0.7410,0.7410,-1.72%,开放申购,开放赎回,-0.82%
2015-08-28,0.7540,0.7540,2.86%,开放申购,开放赎回,4.82%
2015-08-27,0.7330,0.7330,4.86%,开放申购,开放赎回,5.34%
2015-08-26,0.6990,0.6990,0.87%,开放申购,开放赎回,-1.27%
2015-08-25,0.6930,0.6930,-4.28%,开放申购,开放赎回,-7.63%
2015-08-24,0.7240,0.7240,-9.16%,开放申购,开放赎回,-8.49%
2015-08-21,0.7970,0.7970,-6.12%,开放申购,开放赎回,-4.27%
2015-08-20,0.8490,0.8490,-2.08%,开放申购,开放赎回,-3.42%
2015-08-19,0.8670,0.8670,2.36%,开放申购,开放赎回,1.23%
2015-08-18,0.8470,0.8470,-6.51%,开放申购,开放赎回,-6.15%
2015-08-17,0.9060,0.9060,0.22%,开放申购,开放赎回,0.71%
2015-08-14,0.9040,0.9040,0.56%,开放申购,开放赎回,0.27%
2015-08-13,0.8990,0.8990,0.67%,开放申购,开放赎回,1.76%
2015-08-12,0.8930,0.8930,-1.33%,开放申购,开放赎回,-1.06%
2015-08-11,0.9050,0.9050,-0.22%,开放申购,开放赎回,-0.01%
2015-08-10,0.9070,0.9070,3.78%,开放申购,开放赎回,4.92%
2015-08-07,0.8740,0.8740,1.86%,开放申购,开放赎回,2.26%
2015-08-06,0.8580,0.8580,-1.27%,开放申购,开放赎回,-0.89%
2015-08-05,0.8690,0.8690,-2.58%,开放申购,开放赎回,-1.65%
2015-08-04,0.8920,0.8920,3.12%,开放申购,开放赎回,3.69%
2015-08-03,0.8650,0.8650,0.93%,开放申购,开放赎回,-1.11%
2015-07-31,0.8570,0.8570,1.30%,开放申购,开放赎回,-1.13%
2015-07-30,0.8460,0.8460,-1.63%,开放申购,开放赎回,-2.20%
2015-07-29,0.8600,0.8600,2.87%,开放申购,开放赎回,3.44%
2015-07-28,0.8360,0.8360,1.09%,开放申购,开放赎回,-1.68%
2015-07-27,0.8270,0.8270,-9.22%,开放申购,开放赎回,-8.48%
2015-07-24,0.9110,0.9110,-1.30%,开放申购,开放赎回,-1.29%
2015-07-23,0.9230,0.9230,2.44%,开放申购,开放赎回,2.43%
2015-07-22,0.9010,0.9010,-0.11%,开放申购,开放赎回,0.21%
2015-07-21,0.9020,0.9020,0.78%,开放申购,开放赎回,0.64%
2015-07-20,0.8950,0.8950,-1.54%,开放申购,开放赎回,0.88%
2015-07-17,0.9090,0.9090,4.24%,开放申购,开放赎回,3.51%
2015-07-16,0.8720,0.8720,1.99%,开放申购,开放赎回,0.46%
2015-07-15,0.8550,0.8550,-5.63%,开放申购,开放赎回,-3.03%
2015-07-14,0.9060,0.9060,-4.73%,开放申购,开放赎回,-1.16%
2015-07-13,0.9510,0.9510,3.93%,开放申购,开放赎回,2.39%
2015-07-10,0.9150,0.9150,7.77%,开放申购,开放赎回,4.54%
2015-07-09,0.8490,0.8490,9.27%,开放申购,开放赎回,5.76%
2015-07-08,0.7770,0.7770,-5.82%,开放申购,开放赎回,-5.90%
2015-07-07,0.8250,0.8250,-5.61%,开放申购,开放赎回,-1.29%
2015-07-06,0.8740,0.8740,-1.35%,开放申购,开放赎回,2.41%
2015-07-03,0.8860,0.8860,-6.54%,开放申购,开放赎回,-5.77%
2015-07-02,0.9480,0.9480,-6.60%,开放申购,开放赎回,-3.48%
2015-07-01,1.0150,1.0150,-3.61%,开放申购,开放赎回,-5.23%
2015-06-30,1.0530,1.0530,2.93%,开放申购,开放赎回,5.53%
2015-06-29,1.0230,1.0230,2.51%,开放申购,开放赎回,-3.34%
2015-06-26,0.9980,0.9980,-5.94%,开放申购,开放赎回,-7.40%
2015-06-25,1.0610,1.0610,-2.03%,开放申购,开放赎回,-3.46%
2015-06-24,1.0830,1.0830,6.07%,开放申购,开放赎回,2.48%
2015-06-23,1.0210,1.0210,6.02%,开放申购,开放赎回,2.19%
2015-06-19,0.9630,0.9630,-6.05%,开放申购,开放赎回,-6.42%
2015-06-18,1.0250,1.0250,-3.85%,开放申购,开放赎回,-3.67%
2015-06-17,1.0660,1.0660,1.62%,开放申购,开放赎回,1.65%
2015-06-16,1.0490,1.0490,-3.14%,开放申购,开放赎回,-3.47%
2015-06-15,1.0830,1.0830,0.74%,开放申购,开放赎回,-2.00%
2015-06-12,1.0750,1.0750,2.58%,开放申购,开放赎回,0.87%
2015-06-11,1.0480,1.0480,0.48%,开放申购,开放赎回,0.30%
2015-06-10,1.0430,1.0430,1.56%,开放申购,开放赎回,-0.15%
2015-06-09,1.0270,1.0270,-1.06%,开放申购,开放赎回,-0.36%
2015-06-08,1.0380,1.0380,2.57%,开放申购,开放赎回,2.17%
2015-06-05,1.0120,1.0120,1.50%,开放申购,开放赎回,1.54%
2015-06-04,0.9970,0.9970,--,封闭期,封闭期,0.76%
2015-05-29,0.9950,0.9950,--,封闭期,封闭期,-0.18%
2015-05-27,1.0000,1.0000,--,封闭期,封闭期,0.63%
